post_title,post_name,post_parent,ID,post_excerpt,post_content,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,parent,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,featured,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,meta:_yoast_wpseo_focuskw,meta:_yoast_wpseo_canonical,meta:_yoast_wpseo_bctitle,meta:_yoast_wpseo_meta-robots-adv,meta:_yoast_wpseo_is_cornerstone,meta:_yoast_wpseo_metadesc,meta:_yoast_wpseo_linkdex,meta:_yoast_wpseo_estimated-reading-time-minutes,meta:_yoast_wpseo_content_score,meta:_yoast_wpseo_title,meta:_yoast_wpseo_metakeywords,tax:product_brand,tax:product_gender,tax:product_collection,tax:product_productline,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class,meta:aws_url_field,meta:cdn_featured_image,meta:cdn_gallery_urls,meta:cdn_gallery_urls_0_cdn_gallery_link,meta:cdn_gallery_urls_1_cdn_gallery_link,meta:cdn_gallery_urls_2_cdn_gallery_link,meta:cdn_gallery_urls_3_cdn_gallery_link,meta:cdn_gallery_urls_4_cdn_gallery_link,meta:cdn_gallery_urls_5_cdn_gallery_link,meta:cdn_gallery_urls_6_cdn_gallery_link,meta:cdn_gallery_urls_7_cdn_gallery_link,meta:cdn_gallery_urls_8_cdn_gallery_link,meta:cdn_gallery_urls_9_cdn_gallery_link,meta:custom_editor_box,meta:cwg_total_subscribers,meta:fin_sku_field,meta:msrp_field,meta:product_banner,meta:product_style,meta:show_specific_messsage,meta:total_sales,meta:upc_field,meta:wcbvp_variations_data,meta:wcbvp_variations_data_enable,meta:wcbvp_variations_data_override,meta:wcbvp_variations_structure,meta:attribute_pa_color,meta:attribute_pa_size,attribute:pa_bratype,attribute_data:pa_bratype,attribute_default:pa_bratype,attribute:pa_closure,attribute_data:pa_closure,attribute_default:pa_closure,attribute:pa_color,attribute_data:pa_color,attribute_default:pa_color,attribute:pa_countryoforigin,attribute_data:pa_countryoforigin,attribute_default:pa_countryoforigin,attribute:pa_fabric,attribute_data:pa_fabric,attribute_default:pa_fabric,attribute:pa_innerpackqty,attribute_data:pa_innerpackqty,attribute_default:pa_innerpackqty,attribute:pa_neckdesign,attribute_data:pa_neckdesign,attribute_default:pa_neckdesign,attribute:pa_size,attribute_data:pa_size,attribute_default:pa_size,attribute:pa_sleevestyle,attribute_data:pa_sleevestyle,attribute_default:pa_sleevestyle
"Hanes Originals Womens Relaxed Fit Tri-Blend T-Shirt",hanes-originals-womens-relaxed-fit-tri-blend-t-shirt,,1105434,,"BASICS THAT ARE FAR FROM BASIC. Classic comfort meets unbeatable style with this Hanes Original women's t-shirt. Our signature tri-blend fabrics come together to create a lightweight tee that feels great on the skin. The relaxed fit, curved hem, and ribbed crewneck collar create an ultra-flattering look you'll love. Plus, it's made from recycled polyester for that super soft, worn-in feel. Dress it up with jeans and heels, or go casual with Hanes joggers and sneakers. You can't go wrong with a Hanes Original. BE YOURSELF IN HANES ORIGINALS -A stylish collection of cool, modern essentials designed for comfort, made for every body. SUPER SOFT &amp; COMFY FEEL - Our best cotton, polyester, and rayon come together to make this soft and comfy tee shirt for women. RELAXED &amp; FLATTERING - You'll love the fit; it's relaxed without being TOO boxy for a look that goes with anything. RECYCLED MATERIALS - A portion of this women's t-shirt was made with recycled polyester. SO MANY OPTIONS - This versatile women's t-shirt is available in a variety of colors and sizes. COLD WATER WASH - Hanes recommends machine washing this women's tee in cold water to reduce energy consumption.",publish,,0,"2024-01-12 23:06:45",1,open,5049,,,,no,no,,,,,12,16,12,,outofstock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_28PT_Athletic_Navy_Heather.png ! alt :  ! title : Hanes_28PT_Athletic_Navy_Heather ! desc :  ! caption :  | https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_28PT_Black.png ! alt :  ! title : Hanes_28PT_Black ! desc :  ! caption :  | https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_28PT_Cactus_Heather.png ! alt :  ! title : Hanes_28PT_Cactus_Heather ! desc :  ! caption :  | https://appareldirectdistributor.com/wp-content/uploads/2021/10/coming-soon-img-829.jpg ! alt :  ! title : coming-soon-img.jpg ! desc :  ! caption :  | https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_28PT_Dark_Crimson.png ! alt :  ! title : Hanes_28PT_Dark_Crimson ! desc :  ! caption :  | https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_28PT_Eco_White.png ! alt :  ! title : Hanes_28PT_Eco_White ! desc :  ! caption :  | https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_28PT_Inari_Heather.png ! alt :  ! title : Hanes_28PT_Inari_Heather ! desc :  ! caption :  | https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_28PT_Red_River_Clay_Heather.png ! alt :  ! title : Hanes_28PT_Red_River_Clay_Heather ! desc :  ! caption :  | https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_28PT_Regalia_Blue_Heather.png ! alt :  ! title : Hanes_28PT_Regalia_Blue_Heather ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-relaxed-fit-tri-blend-t-shirt/,,,,,,,,,,,,Hanes,Women,Originals,Soft,variable,outofstock,"Women > Tops > Tees|Women > Tops|Women",,,,,,,,,,,,,,,,,0,,,,28PT,,0,,,,,,,,,,,,,,"Athletic Navy Heather|Black|Cactus Heather|Concentrated Coral PE Heather|Dark Crimson|Eco White|Inari Heather|Red River Clay Heather|Regalia Blue Heather",1|1|1,,,,,"60% Recycled Polyester, 30% Cotton, 10% Rayon",4|1|0,,1,11|1|0,,Crewneck,2|1|0,,XS|S|M|L|XL|2XL,0|1|1,,"Short Sleeve",3|1|0,
"Hanes Originals Womens Relaxed Fit Tri-Blend T-Shirt - XL, Cactus Heather",hanes-originals-womens-relaxed-fit-tri-blend-t-shirt-cactus-heather-xl,1105434,1105443,"Size: XL, Color: Cactus Heather",,publish,,0,"2024-01-12 23:08:48",1,closed,#438846,5049,,,no,no,0,5.4000,,0.492,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_28PT_Cactus_Heather_sw.png ! alt :  ! title : Hanes_28PT_Cactus_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-relaxed-fit-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"28PT-XL-Cactus Heather._ADD",0,,28PT,,0,00196062147682,,,,,"Cactus Heather",XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Relaxed Fit Tri-Blend T-Shirt - S, Athletic Navy Heather",hanes-originals-womens-relaxed-fit-tri-blend-t-shirt-athletic-navy-heather-s,1105434,1105444,"Size: S, Color: Athletic Navy Heather",,publish,,0,"2024-01-12 23:08:48",1,closed,#439166,5049,,,no,no,0,5.4000,,0.348,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_28PT_Athletic_Navy_Heather_sw.png ! alt :  ! title : Hanes_28PT_Athletic_Navy_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-relaxed-fit-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"28PT-S-Athletic Navy Heather._ADD",0,,28PT,,0,00196062147477,,,,,"Athletic Navy Heather",S,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Relaxed Fit Tri-Blend T-Shirt - L, Black",hanes-originals-womens-relaxed-fit-tri-blend-t-shirt-black-l,1105434,1105445,"Size: L, Color: Black",,publish,,0,"2024-01-12 23:08:49",1,closed,#439167,5049,,,no,no,0,5.4000,,0.441,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_28PT_Black_sw.png ! alt :  ! title : Hanes_28PT_Black_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-relaxed-fit-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,28PT-L-Black._ADD,0,,28PT,,0,00196062147552,,,,,Black,L,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Relaxed Fit Tri-Blend T-Shirt - XL, Black",hanes-originals-womens-relaxed-fit-tri-blend-t-shirt-black-xl,1105434,1105446,"Size: XL, Color: Black",,publish,,0,"2024-01-12 23:08:49",1,closed,#439168,5049,,,no,no,0,5.4000,,0.492,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_28PT_Black_sw.png ! alt :  ! title : Hanes_28PT_Black_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-relaxed-fit-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,28PT-XL-Black._ADD,0,,28PT,,0,00196062147569,,,,,Black,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Relaxed Fit Tri-Blend T-Shirt - S, Cactus Heather",hanes-originals-womens-relaxed-fit-tri-blend-t-shirt-cactus-heather-s,1105434,1105447,"Size: S, Color: Cactus Heather",,publish,,0,"2024-01-12 23:08:49",1,closed,#439169,5049,,,no,no,0,5.4000,,0.348,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_28PT_Cactus_Heather_sw.png ! alt :  ! title : Hanes_28PT_Cactus_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-relaxed-fit-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"28PT-S-Cactus Heather._ADD",0,,28PT,,0,00196062147651,,,,,"Cactus Heather",S,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Relaxed Fit Tri-Blend T-Shirt - M, Cactus Heather",hanes-originals-womens-relaxed-fit-tri-blend-t-shirt-cactus-heather-m,1105434,1105448,"Size: M, Color: Cactus Heather",,publish,,0,"2024-01-12 23:08:49",1,closed,#439170,5049,,,no,no,0,5.4000,,0.392,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_28PT_Cactus_Heather_sw.png ! alt :  ! title : Hanes_28PT_Cactus_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-relaxed-fit-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"28PT-M-Cactus Heather._ADD",0,,28PT,,0,00196062147668,,,,,"Cactus Heather",M,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Relaxed Fit Tri-Blend T-Shirt - XS, Athletic Navy Heather",hanes-originals-womens-relaxed-fit-tri-blend-t-shirt-athletic-navy-heather-xs,1105434,1105449,"Size: XS, Color: Athletic Navy Heather",,publish,,0,"2024-01-12 23:08:50",1,closed,#439221,5049,,,no,no,0,5.4000,,0.337,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_28PT_Athletic_Navy_Heather_sw.png ! alt :  ! title : Hanes_28PT_Athletic_Navy_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-relaxed-fit-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"28PT-XS-Athletic Navy Heather._ADD",0,,28PT,,0,00196062147460,,,,,"Athletic Navy Heather",XS,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Relaxed Fit Tri-Blend T-Shirt - M, Black",hanes-originals-womens-relaxed-fit-tri-blend-t-shirt-black-m,1105434,1105450,"Size: M, Color: Black",,publish,,0,"2024-01-12 23:08:50",1,closed,#439275,5049,,,no,no,0,5.4000,,0.392,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_28PT_Black_sw.png ! alt :  ! title : Hanes_28PT_Black_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-relaxed-fit-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,28PT-M-Black._ADD,0,,28PT,,0,00196062147545,,,,,Black,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Relaxed Fit Tri-Blend T-Shirt - L, Cactus Heather",hanes-originals-womens-relaxed-fit-tri-blend-t-shirt-cactus-heather-l,1105434,1105451,"Size: L, Color: Cactus Heather",,publish,,0,"2024-01-12 23:08:50",1,closed,#439276,5049,,,no,no,0,5.4000,,0.441,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_28PT_Cactus_Heather_sw.png ! alt :  ! title : Hanes_28PT_Cactus_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-relaxed-fit-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"28PT-L-Cactus Heather._ADD",0,,28PT,,0,00196062147675,,,,,"Cactus Heather",L,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Relaxed Fit Tri-Blend T-Shirt - XL, Athletic Navy Heather",hanes-originals-womens-relaxed-fit-tri-blend-t-shirt-athletic-navy-heather-xl,1105434,1105452,"Size: XL, Color: Athletic Navy Heather",,publish,,0,"2024-01-12 23:08:50",1,closed,#439640,5049,,,no,no,0,5.4000,,0.492,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_28PT_Athletic_Navy_Heather_sw.png ! alt :  ! title : Hanes_28PT_Athletic_Navy_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-relaxed-fit-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"28PT-XL-Athletic Navy Heather._ADD",0,,28PT,,0,00196062147507,,,,,"Athletic Navy Heather",XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Relaxed Fit Tri-Blend T-Shirt - XS, Cactus Heather",hanes-originals-womens-relaxed-fit-tri-blend-t-shirt-cactus-heather-xs,1105434,1105453,"Size: XS, Color: Cactus Heather",,publish,,0,"2024-01-12 23:08:51",1,closed,#439641,5049,,,no,no,0,5.4000,,0.337,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_28PT_Cactus_Heather_sw.png ! alt :  ! title : Hanes_28PT_Cactus_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-relaxed-fit-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"28PT-XS-Cactus Heather._ADD",0,,28PT,,0,00196062147644,,,,,"Cactus Heather",XS,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Relaxed Fit Tri-Blend T-Shirt - M, Athletic Navy Heather",hanes-originals-womens-relaxed-fit-tri-blend-t-shirt-athletic-navy-heather-m,1105434,1105454,"Size: M, Color: Athletic Navy Heather",,publish,,0,"2024-01-12 23:08:51",1,closed,#439696,5049,,,no,no,0,5.4000,,0.392,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_28PT_Athletic_Navy_Heather_sw.png ! alt :  ! title : Hanes_28PT_Athletic_Navy_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-relaxed-fit-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"28PT-M-Athletic Navy Heather._ADD",0,,28PT,,0,00196062147484,,,,,"Athletic Navy Heather",M,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Relaxed Fit Tri-Blend T-Shirt - 2XL, Black",hanes-originals-womens-relaxed-fit-tri-blend-t-shirt-black-2xl,1105434,1105455,"Size: 2XL, Color: Black",,publish,,0,"2024-01-12 23:08:51",1,closed,#439697,5049,,,no,no,0,5.4000,,0.544,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_28PT_Black_sw.png ! alt :  ! title : Hanes_28PT_Black_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-relaxed-fit-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,28PT-2XL-Black._ADD,0,,28PT,,0,00196062147576,,,,,Black,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Relaxed Fit Tri-Blend T-Shirt - 2XL, Eco White",hanes-originals-womens-relaxed-fit-tri-blend-t-shirt-eco-white-2xl,1105434,1105456,"Size: 2XL, Color: Eco White",,publish,,0,"2024-01-12 23:08:51",1,closed,#439770,5049,,,no,no,0,5.4000,,0.544,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_28PT_Eco_White_sw.png ! alt :  ! title : Hanes_28PT_Eco_White_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-relaxed-fit-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"28PT-2XL-Eco White._ADD",0,,28PT,,0,00196062219648,,,,,"Eco White",2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Relaxed Fit Tri-Blend T-Shirt - 2XL, Athletic Navy Heather",hanes-originals-womens-relaxed-fit-tri-blend-t-shirt-athletic-navy-heather-2xl,1105434,1105457,"Size: 2XL, Color: Athletic Navy Heather",,publish,,0,"2024-01-12 23:08:52",1,closed,#440017,5049,,,no,no,0,5.4000,,0.544,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_28PT_Athletic_Navy_Heather_sw.png ! alt :  ! title : Hanes_28PT_Athletic_Navy_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-relaxed-fit-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"28PT-2XL-Athletic Navy Heather._ADD",0,,28PT,,0,00196062147514,,,,,"Athletic Navy Heather",2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Relaxed Fit Tri-Blend T-Shirt - 2XL, Cactus Heather",hanes-originals-womens-relaxed-fit-tri-blend-t-shirt-cactus-heather-2xl,1105434,1105458,"Size: 2XL, Color: Cactus Heather",,publish,,0,"2024-01-12 23:08:52",1,closed,#440018,5049,,,no,no,0,5.4000,,0.544,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_28PT_Cactus_Heather_sw.png ! alt :  ! title : Hanes_28PT_Cactus_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-relaxed-fit-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"28PT-2XL-Cactus Heather._ADD",0,,28PT,,0,00196062147699,,,,,"Cactus Heather",2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Relaxed Fit Tri-Blend T-Shirt - L, Athletic Navy Heather",hanes-originals-womens-relaxed-fit-tri-blend-t-shirt-athletic-navy-heather-l,1105434,1105459,"Size: L, Color: Athletic Navy Heather",,publish,,0,"2024-01-12 23:08:52",1,closed,#440036,5049,,,no,no,0,5.4000,,0.441,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_28PT_Athletic_Navy_Heather_sw.png ! alt :  ! title : Hanes_28PT_Athletic_Navy_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-relaxed-fit-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"28PT-L-Athletic Navy Heather._ADD",0,,28PT,,0,00196062147491,,,,,"Athletic Navy Heather",L,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Relaxed Fit Tri-Blend T-Shirt - S, Black",hanes-originals-womens-relaxed-fit-tri-blend-t-shirt-black-s,1105434,1105460,"Size: S, Color: Black",,publish,,0,"2024-01-12 23:08:52",1,closed,#440037,5049,,,no,no,0,5.4000,,0.348,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_28PT_Black_sw.png ! alt :  ! title : Hanes_28PT_Black_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-relaxed-fit-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,28PT-S-Black._ADD,0,,28PT,,0,00196062147538,,,,,Black,S,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Relaxed Fit Tri-Blend T-Shirt - M, Eco White",hanes-originals-womens-relaxed-fit-tri-blend-t-shirt-eco-white-m,1105434,1105461,"Size: M, Color: Eco White",,publish,,0,"2024-01-12 23:08:53",1,closed,#440077,5049,,,no,no,0,5.4000,,0.392,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_28PT_Eco_White_sw.png ! alt :  ! title : Hanes_28PT_Eco_White_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-relaxed-fit-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"28PT-M-Eco White._ADD",0,,28PT,,0,00196062219617,,,,,"Eco White",M,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Relaxed Fit Tri-Blend T-Shirt - L, Eco White",hanes-originals-womens-relaxed-fit-tri-blend-t-shirt-eco-white-l,1105434,1105462,"Size: L, Color: Eco White",,publish,,0,"2024-01-12 23:08:53",1,closed,#440124,5049,,,no,no,0,5.4000,,0.441,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_28PT_Eco_White_sw.png ! alt :  ! title : Hanes_28PT_Eco_White_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-relaxed-fit-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"28PT-L-Eco White._ADD",0,,28PT,,0,00196062219624,,,,,"Eco White",L,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Relaxed Fit Tri-Blend T-Shirt - XS, Regalia Blue Heather",hanes-originals-womens-relaxed-fit-tri-blend-t-shirt-regalia-blue-heather-xs,1105434,1105463,"Size: XS, Color: Regalia Blue Heather",,publish,,0,"2024-01-12 23:08:53",1,closed,#440434,5049,,,no,no,0,5.4000,,0.337,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_28PT_Regalia_Blue_Heather_sw.png ! alt :  ! title : Hanes_28PT_Regalia_Blue_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-relaxed-fit-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"28PT-XS-Regalia Blue Heather._ADD",0,,28PT,,0,00196062641616,,,,,"Regalia Blue Heather",XS,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Relaxed Fit Tri-Blend T-Shirt - S, Regalia Blue Heather",hanes-originals-womens-relaxed-fit-tri-blend-t-shirt-regalia-blue-heather-s,1105434,1105464,"Size: S, Color: Regalia Blue Heather",,publish,,0,"2024-01-12 23:08:53",1,closed,#440435,5049,,,no,no,0,5.4000,,0.348,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_28PT_Regalia_Blue_Heather_sw.png ! alt :  ! title : Hanes_28PT_Regalia_Blue_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-relaxed-fit-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"28PT-S-Regalia Blue Heather._ADD",0,,28PT,,0,00196062641623,,,,,"Regalia Blue Heather",S,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Relaxed Fit Tri-Blend T-Shirt - XS, Black",hanes-originals-womens-relaxed-fit-tri-blend-t-shirt-black-xs,1105434,1105465,"Size: XS, Color: Black",,publish,,0,"2024-01-12 23:08:54",1,closed,#440681,5049,,,no,no,0,5.4000,,0.337,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_28PT_Black_sw.png ! alt :  ! title : Hanes_28PT_Black_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-relaxed-fit-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,28PT-XS-Black._ADD,0,,28PT,,0,00196062147521,,,,,Black,XS,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Relaxed Fit Tri-Blend T-Shirt - XL, Regalia Blue Heather",hanes-originals-womens-relaxed-fit-tri-blend-t-shirt-regalia-blue-heather-xl,1105434,1105466,"Size: XL, Color: Regalia Blue Heather",,publish,,0,"2024-01-12 23:08:54",1,closed,#440909,5049,,,no,no,0,5.4000,,0.492,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_28PT_Regalia_Blue_Heather_sw.png ! alt :  ! title : Hanes_28PT_Regalia_Blue_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-relaxed-fit-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"28PT-XL-Regalia Blue Heather._ADD",0,,28PT,,0,00196062641654,,,,,"Regalia Blue Heather",XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
