post_title,post_name,post_parent,ID,post_excerpt,post_content,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,parent,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,featured,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,meta:_yoast_wpseo_focuskw,meta:_yoast_wpseo_canonical,meta:_yoast_wpseo_bctitle,meta:_yoast_wpseo_meta-robots-adv,meta:_yoast_wpseo_is_cornerstone,meta:_yoast_wpseo_metadesc,meta:_yoast_wpseo_linkdex,meta:_yoast_wpseo_estimated-reading-time-minutes,meta:_yoast_wpseo_content_score,meta:_yoast_wpseo_title,meta:_yoast_wpseo_metakeywords,tax:product_brand,tax:product_gender,tax:product_collection,tax:product_productline,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class,meta:aws_url_field,meta:cdn_featured_image,meta:cdn_gallery_urls,meta:cdn_gallery_urls_0_cdn_gallery_link,meta:cdn_gallery_urls_1_cdn_gallery_link,meta:cdn_gallery_urls_2_cdn_gallery_link,meta:cdn_gallery_urls_3_cdn_gallery_link,meta:cdn_gallery_urls_4_cdn_gallery_link,meta:cdn_gallery_urls_5_cdn_gallery_link,meta:cdn_gallery_urls_6_cdn_gallery_link,meta:cdn_gallery_urls_7_cdn_gallery_link,meta:cdn_gallery_urls_8_cdn_gallery_link,meta:cdn_gallery_urls_9_cdn_gallery_link,meta:custom_editor_box,meta:cwg_total_subscribers,meta:fin_sku_field,meta:msrp_field,meta:product_banner,meta:product_style,meta:show_specific_messsage,meta:total_sales,meta:upc_field,meta:wcbvp_variations_data,meta:wcbvp_variations_data_enable,meta:wcbvp_variations_data_override,meta:wcbvp_variations_structure,meta:attribute_pa_color,meta:attribute_pa_size,attribute:pa_bratype,attribute_data:pa_bratype,attribute_default:pa_bratype,attribute:pa_closure,attribute_data:pa_closure,attribute_default:pa_closure,attribute:pa_color,attribute_data:pa_color,attribute_default:pa_color,attribute:pa_countryoforigin,attribute_data:pa_countryoforigin,attribute_default:pa_countryoforigin,attribute:pa_fabric,attribute_data:pa_fabric,attribute_default:pa_fabric,attribute:pa_innerpackqty,attribute_data:pa_innerpackqty,attribute_default:pa_innerpackqty,attribute:pa_neckdesign,attribute_data:pa_neckdesign,attribute_default:pa_neckdesign,attribute:pa_size,attribute_data:pa_size,attribute_default:pa_size,attribute:pa_sleevestyle,attribute_data:pa_sleevestyle,attribute_default:pa_sleevestyle
"Maidenform Womens One Fab Fit® Full Coverage Lace T-Back Bra - Best-Seller! - 36B, Herbal Olive Green",maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller-herbal-olive-green-36b,64912,177954,"Size: 36B, Color: Herbal Olive Green",,publish,,223,"2022-01-09 23:08:39",1,closed,#419294,1224,,,no,no,0,18.2000,,3,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2022/06/Maidenform_07112_Herbal_Olive_Green_sw.jpg ! alt :  ! title : Maidenform_07112_Herbal_Olive_Green_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"07112-36B-Herbal Olive Green._ADD",,,07112,,0,00194959498848,,,,,"Herbal Olive Green",36B,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens One Fab Fit® Full Coverage Lace T-Back Bra - Best-Seller! - 34B, Misted Rose",maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller-misted-rose-34b,64912,177955,"Size: 34B, Color: Misted Rose",,publish,,224,"2022-01-09 23:08:39",1,closed,#419295,1224,,,no,no,0,18.2000,,3,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2022/06/Maidenform_07112_Misted_Rose_sw.jpg ! alt :  ! title : Maidenform_07112_Misted_Rose_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"07112-34B-Misted Rose._ADD",,,07112,,0,00194959499029,,,,,"Misted Rose",34B,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens One Fab Fit® Full Coverage Lace T-Back Bra - Best-Seller! - 36D, Misted Rose",maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller-misted-rose-36d,64912,177956,"Size: 36D, Color: Misted Rose",,publish,,225,"2022-01-09 23:08:39",1,closed,#419296,1224,,,no,no,0,18.2000,,4,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2022/06/Maidenform_07112_Misted_Rose_sw.jpg ! alt :  ! title : Maidenform_07112_Misted_Rose_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"07112-36D-Misted Rose._ADD",,,07112,,0,00194959499081,,,,,"Misted Rose",36D,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens One Fab Fit® Full Coverage Lace T-Back Bra - Best-Seller! - 38B, Misted Rose",maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller-misted-rose-38b,64912,177957,"Size: 38B, Color: Misted Rose",,publish,,226,"2022-01-09 23:08:40",1,closed,#419297,1224,,,no,no,0,18.2000,,3,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2022/06/Maidenform_07112_Misted_Rose_sw.jpg ! alt :  ! title : Maidenform_07112_Misted_Rose_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"07112-38B-Misted Rose._ADD",,,07112,,0,00194959499104,,,,,"Misted Rose",38B,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens One Fab Fit® Full Coverage Lace T-Back Bra - Best-Seller! - 38C, Misted Rose",maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller-misted-rose-38c,64912,177958,"Size: 38C, Color: Misted Rose",,publish,,227,"2022-01-09 23:08:40",1,closed,#419298,1224,,,no,no,0,18.2000,,3,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2022/06/Maidenform_07112_Misted_Rose_sw.jpg ! alt :  ! title : Maidenform_07112_Misted_Rose_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"07112-38C-Misted Rose._ADD",,,07112,,0,00194959499111,,,,,"Misted Rose",38C,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens One Fab Fit® Full Coverage Lace T-Back Bra - Best-Seller! - 36C, Herbal Olive Green",maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller-herbal-olive-green-36c,64912,177959,"Size: 36C, Color: Herbal Olive Green",,publish,,228,"2022-01-09 23:08:40",1,closed,#419357,1224,,,no,no,0,18.2000,,3,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2022/06/Maidenform_07112_Herbal_Olive_Green_sw.jpg ! alt :  ! title : Maidenform_07112_Herbal_Olive_Green_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"07112-36C-Herbal Olive Green._ADD",,,07112,,0,00194959498855,,,,,"Herbal Olive Green",36C,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens One Fab Fit® Full Coverage Lace T-Back Bra - Best-Seller! - 36B, Misted Rose",maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller-misted-rose-36b,64912,177960,"Size: 36B, Color: Misted Rose",,publish,,229,"2022-01-09 23:08:40",1,closed,#419358,1224,,,no,no,0,18.2000,,3,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2022/06/Maidenform_07112_Misted_Rose_sw.jpg ! alt :  ! title : Maidenform_07112_Misted_Rose_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"07112-36B-Misted Rose._ADD",,,07112,,0,00194959499067,,,,,"Misted Rose",36B,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens One Fab Fit® Full Coverage Lace T-Back Bra - Best-Seller! - 34D, Petro Teal",maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller-petro-teal-34d,64912,177961,"Size: 34D, Color: Petro Teal",,publish,,230,"2022-01-09 23:08:40",1,closed,#419359,1224,,,no,no,0,18.2000,,4,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2022/01/Maidenform_07112_Petro_Teal_sw.jpg ! alt :  ! title : Maidenform_07112_Petro_Teal_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"07112-34D-Petro Teal._ADD",,,07112,,0,00194959499234,,,,,"Petro Teal",34D,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens One Fab Fit® Full Coverage Lace T-Back Bra - Best-Seller! - 38C, Petro Teal",maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller-petro-teal-38c,64912,177962,"Size: 38C, Color: Petro Teal",,publish,,231,"2022-01-09 23:08:40",1,closed,#419360,1224,,,no,no,0,18.2000,,3,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2022/01/Maidenform_07112_Petro_Teal_sw.jpg ! alt :  ! title : Maidenform_07112_Petro_Teal_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"07112-38C-Petro Teal._ADD",,,07112,,0,00194959499289,,,,,"Petro Teal",38C,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens One Fab Fit® Full Coverage Lace T-Back Bra - Best-Seller! - 34B, Herbal Olive Green",maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller-herbal-olive-green-34b,64912,177963,"Size: 34B, Color: Herbal Olive Green",,publish,,232,"2022-01-09 23:08:41",1,closed,#419453,1224,,,no,no,0,18.2000,,3,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2022/06/Maidenform_07112_Herbal_Olive_Green_sw.jpg ! alt :  ! title : Maidenform_07112_Herbal_Olive_Green_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"07112-34B-Herbal Olive Green._ADD",,,07112,,0,00194959498800,,,,,"Herbal Olive Green",34B,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens One Fab Fit® Full Coverage Lace T-Back Bra - Best-Seller! - 36D, Herbal Olive Green",maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller-herbal-olive-green-36d,64912,177964,"Size: 36D, Color: Herbal Olive Green",,publish,,233,"2022-01-09 23:08:41",1,closed,#419454,1224,,,no,no,0,18.2000,,4,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2022/06/Maidenform_07112_Herbal_Olive_Green_sw.jpg ! alt :  ! title : Maidenform_07112_Herbal_Olive_Green_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"07112-36D-Herbal Olive Green._ADD",,,07112,,0,00194959498862,,,,,"Herbal Olive Green",36D,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens One Fab Fit® Full Coverage Lace T-Back Bra - Best-Seller! - 36DD, Sandshell/Pearl",maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller-sandshell-pearl-36dd,64912,177965,"Size: 36DD, Color: Sandshell/Pearl",,publish,,234,"2022-01-09 23:08:41",1,closed,#419535,1224,,,no,no,13,18.2000,,4,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2022/03/Maidenform_07112_SandshellPearl_sw.jpg ! alt :  ! title : Maidenform_07112_SandshellPearl_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07112-36DD-Sandshell/Pearl._ADD,,,07112,,0,00196062017763,,,,,Sandshell/Pearl,36DD,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens One Fab Fit® Full Coverage Lace T-Back Bra - Best-Seller! - 38DD, Black/Eiffel Gray",maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller-black-eiffel-gray-38dd,64912,177966,"Size: 38DD, Color: Black/Eiffel Gray",,publish,,235,"2022-01-09 23:08:41",1,closed,#419580,1224,,,no,no,24,18.2000,,4,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2022/03/Maidenform_07112_BlackEiffel_Gray_sw.jpg ! alt :  ! title : Maidenform_07112_BlackEiffel_Gray_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07112-38DD-Black/Eiffel Gray._ADD",,,07112,,0,00196062017480,,,,,"Black/Eiffel Gray",38DD,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens One Fab Fit® Full Coverage Lace T-Back Bra - Best-Seller! - 38C, Gingham Blue/Blue Whim",maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller-ai9j-38c,64912,177967,"Size: 38C, Color: Gingham Blue/Blue Whim",,publish,,236,"2022-01-09 23:08:41",1,closed,#419581,1224,,,no,no,0,18.2000,,3,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2023/02/Maidenform_07112_Gingham_BlueBlue_Whim_sw-1.webp ! alt :  ! title : Maidenform_07112_Gingham_BlueBlue_Whim_sw-1 ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,07112-38C-AI9J._ADD,,,07112,,0,00196062017633,,,,,"Gingham Blue/Blue Whim",38C,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens One Fab Fit® Full Coverage Lace T-Back Bra - Best-Seller! - 40C, Currant Purple",maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller-currant-purple-40c,64912,177968,"Size: 40C, Color: Currant Purple",,publish,,237,"2022-01-09 23:08:41",1,closed,#419638,1224,,,no,no,0,18.2000,,3,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2022/06/Maidenform_07112_Currant_Purple_sw.jpg ! alt :  ! title : Maidenform_07112_Currant_Purple_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"07112-40C-Currant Purple._ADD",,,07112,,0,00194959498718,,,,,"Currant Purple",40C,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens One Fab Fit® Full Coverage Lace T-Back Bra - Best-Seller! - 38B, Black/Eiffel Gray",maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller-black-eiffel-gray-38b,64912,177969,"Size: 38B, Color: Black/Eiffel Gray",,publish,,238,"2022-01-09 23:08:42",1,closed,#419692,1224,,,no,no,24,18.2000,,3,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2022/03/Maidenform_07112_BlackEiffel_Gray_sw.jpg ! alt :  ! title : Maidenform_07112_BlackEiffel_Gray_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07112-38B-Black/Eiffel Gray._ADD",,,07112,,0,00196062017459,,,,,"Black/Eiffel Gray",38B,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens One Fab Fit® Full Coverage Lace T-Back Bra - Best-Seller! - 36C, Black/Eiffel Gray",maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller-black-eiffel-gray-36c,64912,177970,"Size: 36C, Color: Black/Eiffel Gray",,publish,,239,"2022-01-09 23:08:42",1,closed,#419704,1224,,,no,no,19,18.2000,,3,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2022/03/Maidenform_07112_BlackEiffel_Gray_sw.jpg ! alt :  ! title : Maidenform_07112_BlackEiffel_Gray_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07112-36C-Black/Eiffel Gray._ADD",,,07112,,0,00196062017428,,,,,"Black/Eiffel Gray",36C,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens One Fab Fit® Full Coverage Lace T-Back Bra - Best-Seller! - 38D, Black/Eiffel Gray",maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller-black-eiffel-gray-38d,64912,177971,"Size: 38D, Color: Black/Eiffel Gray",,publish,,240,"2022-01-09 23:08:42",1,closed,#419705,1224,,,no,no,26,18.2000,,4,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2022/03/Maidenform_07112_BlackEiffel_Gray_sw.jpg ! alt :  ! title : Maidenform_07112_BlackEiffel_Gray_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07112-38D-Black/Eiffel Gray._ADD",,,07112,,0,00196062017473,,,,,"Black/Eiffel Gray",38D,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens One Fab Fit® Full Coverage Lace T-Back Bra - Best-Seller! - 36B, Black/Eiffel Gray",maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller-black-eiffel-gray-36b,64912,177972,"Size: 36B, Color: Black/Eiffel Gray",,publish,,241,"2022-01-09 23:08:42",1,closed,#419767,1224,,,no,no,44,18.2000,,3,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2022/03/Maidenform_07112_BlackEiffel_Gray_sw.jpg ! alt :  ! title : Maidenform_07112_BlackEiffel_Gray_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07112-36B-Black/Eiffel Gray._ADD",,,07112,,0,00196062017411,,,,,"Black/Eiffel Gray",36B,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens One Fab Fit® Full Coverage Lace T-Back Bra - Best-Seller! - 38D, Gingham Blue/Blue Whim",maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller-ai9j-38d,64912,177973,"Size: 38D, Color: Gingham Blue/Blue Whim",,publish,,242,"2022-01-09 23:08:42",1,closed,#419768,1224,,,no,no,0,18.2000,,4,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2023/02/Maidenform_07112_Gingham_BlueBlue_Whim_sw-1.webp ! alt :  ! title : Maidenform_07112_Gingham_BlueBlue_Whim_sw-1 ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,07112-38D-AI9J._ADD,,,07112,,0,00196062017640,,,,,"Gingham Blue/Blue Whim",38D,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens One Fab Fit® Full Coverage Lace T-Back Bra - Best-Seller! - 38DD, Sandshell/Pearl",maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller-sandshell-pearl-38dd,64912,177974,"Size: 38DD, Color: Sandshell/Pearl",,publish,,243,"2022-01-09 23:08:43",1,closed,#419769,1224,,,no,no,33,18.2000,,4,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2022/03/Maidenform_07112_SandshellPearl_sw.jpg ! alt :  ! title : Maidenform_07112_SandshellPearl_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07112-38DD-Sandshell/Pearl._ADD,,,07112,,0,00196062017800,,,,,Sandshell/Pearl,38DD,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens One Fab Fit® Full Coverage Lace T-Back Bra - Best-Seller! - 36DD, Black/Eiffel Gray",maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller-black-eiffel-gray-36dd,64912,177975,"Size: 36DD, Color: Black/Eiffel Gray",,publish,,244,"2022-01-09 23:08:43",1,closed,#419788,1224,,,no,no,17,18.2000,,4,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2022/03/Maidenform_07112_BlackEiffel_Gray_sw.jpg ! alt :  ! title : Maidenform_07112_BlackEiffel_Gray_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07112-36DD-Black/Eiffel Gray._ADD",,,07112,,0,00196062017442,,,,,"Black/Eiffel Gray",36DD,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens One Fab Fit® Full Coverage Lace T-Back Bra - Best-Seller! - 38C, Black/Eiffel Gray",maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller-black-eiffel-gray-38c,64912,177976,"Size: 38C, Color: Black/Eiffel Gray",,publish,,245,"2022-01-09 23:08:43",1,closed,#419789,1224,,,no,no,53,18.2000,,3,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2022/03/Maidenform_07112_BlackEiffel_Gray_sw.jpg ! alt :  ! title : Maidenform_07112_BlackEiffel_Gray_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07112-38C-Black/Eiffel Gray._ADD",,,07112,,0,00196062017466,,,,,"Black/Eiffel Gray",38C,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens One Fab Fit® Full Coverage Lace T-Back Bra - Best-Seller! - 42C, Sandshell/Pearl",maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller-sandshell-pearl-42c,64912,177977,"Size: 42C, Color: Sandshell/Pearl",,publish,,246,"2022-01-09 23:08:43",1,closed,#419790,1224,,,no,no,0,18.2000,,3,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2022/03/Maidenform_07112_SandshellPearl_sw.jpg ! alt :  ! title : Maidenform_07112_SandshellPearl_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,07112-42C-Sandshell/Pearl._ADD,,,07112,,0,00196062017862,,,,,Sandshell/Pearl,42C,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens One Fab Fit® Full Coverage Lace T-Back Bra - Best-Seller! - 38B, Gingham Blue/Blue Whim",maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller-ai9j-38b,64912,177978,"Size: 38B, Color: Gingham Blue/Blue Whim",,publish,,247,"2022-01-09 23:08:43",1,closed,#419914,1224,,,no,no,0,18.2000,,3,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2023/02/Maidenform_07112_Gingham_BlueBlue_Whim_sw-1.webp ! alt :  ! title : Maidenform_07112_Gingham_BlueBlue_Whim_sw-1 ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-one-fab-fit-full-coverage-lace-t-back-bra-best-seller/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,07112-38B-AI9J._ADD,,,07112,,0,00196062017626,,,,,"Gingham Blue/Blue Whim",38B,,,,,,,,,,,,,,,,,,,,,,,,,,,
